,hh_id,hh_race,hh_is_latinx,hh_zip_code,hh_state,hh_income,hh_size,hh_residence_type
33656,9085822,1,2,64504,MO,19,2,1
33657,9086076,1,2,10930,NY,23,2,1
33658,9086178,1,2,12189,NY,15,1,3
33659,9086211,1,2,13069,NY,6,1,5
33660,9087652,3,2,98033,WA,27,4,1
33661,9154303,1,2,84037,UT,23,4,1
33662,9154433,1,2,98168,WA,16,2,1
33663,9154841,1,2,13069,NY,13,2,1
33664,9155379,1,2,37209,TN,15,2,1
33665,9156644,1,2,8401,NJ,15,1,3
33666,9157126,1,2,98038,WA,16,1,1
33667,9157378,1,2,98003,WA,16,1,6
33668,9158733,1,2,94596,CA,27,3,1
33669,9083531,1,2,21220,MD,21,4,1
33670,9084218,2,2,20001,DC,26,1,1
33671,9084222,1,2,20003,DC,27,1,1
33672,9084234,2,2,20015,DC,27,2,1
33673,9084276,1,2,32535,FL,8,2,1
33674,9084494,1,2,33756,FL,23,1,1
33675,9085234,1,2,4363,ME,13,2,7
33676,9085304,1,2,21204,MD,11,1,1
33677,9085485,1,2,48706,MI,16,2,1
33678,9085487,1,2,48706,MI,13,1,1
33679,9085844,1,2,65265,MO,17,2,1
33680,9085845,1,2,65265,MO,10,1,1
33681,9156637,1,2,7601,NJ,26,2,1
33682,9156638,1,2,7452,NJ,26,2,1
33683,9156840,1,2,19148,PA,15,1,5
33684,9156882,1,2,24151,VA,21,2,1
33685,9157102,1,2,7410,NJ,15,2,5
33686,9158783,1,2,95135,CA,21,2,1
33687,9087093,1,2,75482,TX,19,2,1
33688,9087215,1,2,77074,TX,17,1,5
33689,9087216,1,2,77074,TX,21,1,1
33690,9087231,1,2,77357,TX,26,4,1
33691,9088025,1,2,44641,OH,16,2,1
33692,9088109,1,2,85051,AZ,21,4,1
33693,9088128,1,2,85203,AZ,18,5,1
33694,9088350,1,2,93727,CA,16,2,7
33695,9088413,1,2,95060,CA,23,2,1
33696,9088542,1,2,45247,OH,27,2,2
33697,9088703,1,2,33162,FL,4,1,3
33698,9088706,1,2,33176,FL,26,3,1
33699,9088786,1,2,33980,FL,13,2,7
33700,9088929,1,2,48615,MI,16,1,1
33701,9162171,1,2,47150,IN,26,2,1
33702,9162177,1,2,47119,IN,26,5,1
33703,9162272,1,2,52237,IA,19,2,1
33704,9162285,1,2,52405,IA,21,2,1
33705,9073075,1,2,52732,IA,21,2,1
33706,9073361,1,2,11003,NY,23,2,1
33707,9073546,1,2,2886,RI,23,1,1
33708,9073946,1,2,95969,CA,16,1,7
33709,9074257,1,2,11596,NY,21,3,1
33710,9074307,1,2,58356,ND,13,2,1
33711,9075278,1,2,19702,DE,26,2,1
33712,9076245,1,2,52732,IA,15,1,1
33713,9077074,1,2,48118,MI,26,3,1
33714,9077331,1,2,14830,NY,17,1,1
33715,9077856,1,2,2818,RI,6,1,1
33716,9079681,1,2,11714,NY,21,4,1
33717,9079684,1,2,14821,NY,11,2,7
33718,9080335,1,2,56546,MN,23,2,1
33719,9081738,2,2,11553,NY,17,2,1
33720,9082030,1,2,24018,VA,16,2,1
33721,9082162,1,2,19703,DE,13,2,1
33722,9082400,1,2,11550,NY,16,1,5
33723,9080431,1,2,6902,CT,27,1,2
33724,9080703,1,2,99004,WA,17,3,1
33725,9081415,2,2,40004,KY,27,2,1
33726,9082662,1,2,54941,WI,26,3,1
33727,9082725,1,2,91403,CA,26,4,1
33728,9082867,2,2,48911,MI,21,2,1
33729,9082942,1,2,35803,AL,10,1,1
33730,9083732,1,2,90045,CA,11,2,1
33731,9083772,1,2,90802,CA,19,1,6
33732,9083787,1,2,90815,CA,11,1,1
33733,9083793,1,2,90815,CA,17,1,1
33734,9083820,1,2,91604,CA,19,1,5
33735,9084194,1,2,6606,CT,26,4,1
33736,9161196,1,2,18518,PA,11,2,1
33737,9161452,1,2,35811,AL,23,4,1
33738,9161521,2,2,90016,CA,18,2,1
33739,9161523,4,1,90016,CA,17,1,1
33740,9162032,1,2,83402,ID,23,6,1
33741,9077713,1,2,98663,WA,26,3,1
33742,9077816,1,2,34711,FL,11,3,1
33743,9078156,1,2,46516,IN,13,1,1
33744,9078537,1,2,98686,WA,13,2,1
33745,9078606,2,2,60473,IL,21,1,1
33746,9078851,1,2,32159,FL,21,2,1
33747,9078860,1,2,15656,PA,13,2,1
33748,9079133,2,2,60649,IL,26,4,1
33749,9079594,1,2,98665,WA,17,2,1
33750,9080081,2,2,60619,IL,27,4,3
33751,9081104,1,2,80232,CO,21,4,1
33752,9081128,1,2,34448,FL,10,2,7
33753,9081630,1,2,63019,MO,21,1,1
33754,9083297,1,2,46573,IN,21,1,1
33755,9157057,1,2,98686,WA,21,2,1
33756,9157581,1,2,60631,IL,27,2,3
33757,9158033,1,2,49735,MI,21,2,1
33758,9160985,1,2,44425,OH,21,3,1
33759,9078545,1,2,53951,WI,13,1,7
33760,9080305,1,2,55113,MN,21,3,1
33761,9080310,1,2,55106,MN,16,3,1
33762,9080504,1,2,28345,NC,16,2,1
33763,9081569,1,2,49331,MI,23,4,1
33764,9081963,1,2,53545,WI,15,2,6
33765,9082289,1,2,49418,MI,15,2,1
33766,9082488,1,2,28345,NC,13,2,1
33767,9082504,1,2,44313,OH,16,1,6
33768,9083431,1,2,37922,TN,21,2,6
33769,9084138,1,2,80525,CO,13,4,1
33770,9084919,1,2,47303,IN,11,3,7
33771,9085474,1,2,48423,MI,8,1,6
33772,9085580,1,2,49230,MI,16,2,1
33773,9085599,1,2,49504,MI,13,1,1
33774,9085624,1,2,55106,MN,15,2,6
33775,9086418,1,2,28345,NC,13,1,1
33776,9162482,1,2,2466,MA,27,2,3
33777,9072512,2,2,75216,TX,18,2,1
33778,9074319,1,2,43449,OH,11,1,1
33779,9074541,1,2,85706,AZ,16,1,7
33780,9074565,1,2,85706,AZ,16,2,1
33781,9075701,1,2,60118,IL,21,2,3
33782,9077016,1,2,20895,MD,18,2,1
33783,9077342,4,2,75402,TX,19,1,1
33784,9077467,1,2,15963,PA,13,2,1
33785,9077734,1,2,53083,WI,8,1,5
33786,9078722,1,2,85712,AZ,11,1,1
33787,9079706,2,2,80910,CO,23,2,1
33788,9079765,1,2,85712,AZ,18,1,1
33789,9080562,1,2,18405,PA,17,1,1
33790,9081697,1,2,7041,NJ,26,2,1
33791,9082328,1,2,7003,NJ,26,1,6
33792,9082625,1,2,53081,WI,23,5,1
33793,9083999,1,2,95222,CA,15,2,1
33794,9084451,1,2,75234,TX,11,1,6
33795,9155139,1,2,75220,TX,26,2,3
33796,9162557,1,2,23235,VA,15,1,1
33797,9162590,1,2,49201,MI,26,2,1
33798,9162598,1,2,49242,MI,21,2,1
33799,9162608,1,2,49242,MI,23,1,1
33800,9162609,4,2,49242,MI,15,2,1
33801,9162621,1,2,49331,MI,18,4,1
33802,9162624,1,2,49464,MI,27,4,1
33803,9162684,1,2,37922,TN,21,2,1
33804,9162719,1,2,68510,NE,4,1,5
33805,9162731,1,2,68522,NE,19,5,1
33806,9162733,1,2,68339,NE,23,3,1
33807,9163059,1,2,14861,NY,15,2,1
33808,9163416,1,2,19567,PA,16,2,1
33809,9163426,1,2,19526,PA,27,5,1
33810,9164303,1,2,61824,IL,10,3,7
33811,9164336,1,2,46628,IN,21,2,1
33812,9164355,1,2,47714,IN,8,1,7
33813,9164523,1,2,1742,MA,23,2,1
33814,9088044,1,2,35055,AL,13,2,1
33815,9088708,1,2,32806,FL,21,2,1
33816,9088871,2,2,30318,GA,18,1,1
33817,9157473,1,2,28412,NC,19,1,1
33818,9157712,4,2,35055,AL,26,2,2
33819,9157845,1,2,32448,FL,8,1,1
33820,9157995,1,2,1982,MA,13,1,1
33821,9159242,1,2,1833,MA,23,2,1
33822,9159244,4,2,1833,MA,21,3,1
33823,9159554,1,2,11426,NY,23,4,1
33824,9159824,1,2,54871,WI,27,2,1
33825,9161270,1,2,5478,VT,16,2,3
33826,9161325,1,2,30328,GA,23,1,5
33827,9161742,1,2,95677,CA,27,1,1
33828,9162271,1,2,51601,IA,16,2,1
33829,9162432,1,2,1833,MA,21,3,1
33830,9162440,1,2,1923,MA,19,2,1
33831,9162639,1,2,32828,FL,26,2,1
33832,9156172,2,2,85653,AZ,26,3,1
33833,9156819,1,2,17815,PA,17,2,1
33834,9156822,1,2,17846,PA,6,1,1
33835,9157008,1,2,30144,GA,17,1,5
33836,9157361,1,2,60123,IL,21,1,1
33837,9158474,1,2,85712,AZ,17,2,1
33838,9159007,1,2,83440,ID,16,5,7
33839,9159293,1,2,48879,MI,23,6,1
33840,9160090,1,2,75214,TX,11,2,1
33841,9160494,1,2,30060,GA,16,1,1
33842,9160606,1,2,34997,FL,27,2,1
33843,9161026,2,2,20910,MD,23,2,5
33844,9161193,1,2,17846,PA,17,2,1
33845,9161486,1,2,85712,AZ,19,2,1
33846,9162004,1,2,30064,GA,21,1,5
33847,9162240,1,2,80910,CO,23,1,3
33848,9163019,1,2,33544,FL,26,5,1
33849,9163546,1,2,75216,TX,6,1,1
33850,8265928,1,2,14213,NY,21,6,1
33851,8265929,1,2,14207,NY,15,1,5
33852,8266106,1,2,13088,NY,16,2,1
33853,8266715,1,2,13205,NY,10,1,5
33854,8266739,1,2,97478,OR,16,3,1
33855,8266804,1,2,55389,MN,17,4,1
33856,8266898,1,2,38844,MS,19,2,1
33857,8113367,1,2,13214,NY,13,1,5
33858,8113423,1,2,22026,VA,27,3,1
33859,8113526,1,2,68601,NE,18,3,1
33860,8113604,1,2,75092,TX,15,2,1
33861,8113746,1,2,66049,KS,16,2,1
33862,8114739,1,2,59077,MT,15,3,1
33863,8114892,1,2,97063,OR,13,2,1
33864,8114961,1,2,97404,OR,26,2,1
33865,8115287,1,2,10021,NY,23,1,6
33866,8115338,2,2,13202,NY,8,3,5
33867,8115645,2,2,14204,NY,26,3,1
33868,8115754,3,2,10002,NY,26,2,6
33869,8116138,1,2,14025,NY,23,2,1
33870,8116141,1,2,14004,NY,16,3,3
33871,8116430,1,2,14006,NY,21,2,3
33872,8116651,2,1,14216,NY,21,3,1
33873,8117164,1,1,8527,NJ,27,4,1
33874,8117293,1,2,14006,NY,17,4,1
33875,8302975,1,2,67212,KS,26,4,1
33876,8303343,2,2,10037,NY,3,1,5
33877,8303583,1,2,60178,IL,15,1,5
33878,8256930,1,2,39180,MS,10,1,7
33879,8257009,4,1,76706,TX,18,3,1
33880,8257332,1,2,36265,AL,26,5,1
33881,8257334,1,2,36279,AL,4,2,1
33882,8257433,1,2,8087,NJ,11,4,7
33883,8257456,2,2,39564,MS,23,3,1
33884,8257459,1,2,70123,LA,17,2,1
33885,8257730,1,2,39320,MS,16,2,1
33886,9162630,1,2,43146,OH,26,2,1
33887,9162657,1,2,55045,MN,21,2,1
33888,9162691,1,2,64015,MO,15,2,1
33889,9163055,1,2,14622,NY,23,2,5
33890,9163103,1,2,28115,NC,18,2,1
33891,9163259,1,2,97005,OR,26,1,5
33892,9163278,1,2,15108,PA,27,2,1
33893,9163302,1,2,15227,PA,10,1,1
33894,9163476,1,2,28115,NC,27,3,1
33895,9163550,4,2,77381,TX,16,1,6
33896,9163575,1,1,77039,TX,21,4,1
33897,9163730,1,2,23834,VA,21,4,1
33898,9163749,1,2,36117,AL,26,2,1
33899,9163794,1,2,35244,AL,26,4,1
33900,9163820,1,2,35007,AL,16,1,1
33901,9164166,1,2,33157,FL,13,1,2
33902,9164211,1,2,34946,FL,13,5,1
33903,9164348,1,2,47150,IN,26,2,1
33904,8257861,1,2,76710,TX,18,6,1
33905,8258009,1,2,8701,NJ,10,5,5
33906,8258072,1,2,72956,AR,26,5,1
33907,8258183,1,2,70002,LA,17,1,5
33908,8258270,1,2,62801,IL,21,6,1
33909,8258817,1,2,37073,TN,15,3,1
33910,8259325,1,2,76705,TX,23,2,1
33911,8260037,1,2,75090,TX,23,5,1
33912,8260150,1,2,35950,AL,26,2,1
33913,8260239,1,2,70003,LA,21,2,1
33914,8260247,2,2,70094,LA,10,2,1
33915,8260286,1,2,73029,OK,21,2,1
33916,8241827,1,2,75020,TX,21,3,1
33917,8242265,1,2,37188,TN,13,2,1
33918,8242326,1,2,42431,KY,23,5,1
33919,8242336,1,2,35016,AL,8,2,1
33920,8242463,1,2,35980,AL,21,2,1
33921,8280144,1,2,83814,ID,18,1,1
33922,9164978,1,2,32221,FL,27,3,1
33923,9165149,1,2,75482,TX,17,2,1
33924,9165199,1,2,23834,VA,18,1,1
33925,9165829,1,2,91730,CA,26,4,1
33926,9165974,1,2,32234,FL,26,2,1
33927,9165977,1,2,32207,FL,17,2,1
33928,9166020,1,2,33032,FL,16,5,1
33929,9166030,1,1,33126,FL,23,2,1
33930,9166069,1,2,34947,FL,13,1,1
33931,9166154,1,2,62454,IL,21,2,1
33932,9166187,1,2,47150,IN,27,2,1
33933,9166339,1,2,1257,MA,19,2,1
33934,9166366,1,2,3868,NH,15,2,7
33935,9166525,1,1,87110,NM,13,2,1
33936,9166801,1,2,85044,AZ,26,3,1
33937,9166808,1,2,15201,PA,16,1,1
33938,9166896,1,2,22601,VA,23,2,1
33939,9167002,1,2,77061,TX,27,2,1
33940,9080727,1,2,54670,WI,18,2,1
33941,9080933,1,2,81301,CO,18,1,3
33942,9159263,1,2,2128,MA,6,4,5
33943,9159913,1,2,15332,PA,10,1,7
33944,9160016,1,2,17257,PA,16,2,1
33945,9160505,1,2,83709,ID,17,7,1
33946,9161465,1,2,36742,AL,21,2,1
33947,9161861,1,2,32011,FL,21,2,1
33948,9162037,1,2,83705,ID,8,1,5
33949,9162478,1,2,2151,MA,16,3,3
33950,9162946,1,2,13501,NY,21,3,1
33951,9163596,1,2,78621,TX,10,2,7
33952,9163777,1,2,13456,NY,27,2,1
33953,9164244,1,2,83709,ID,16,4,1
33954,9164475,1,2,4401,ME,23,2,1
33955,9164910,4,1,13502,NY,26,5,1
33956,9165943,1,2,6420,CT,26,2,1
33957,9166096,1,2,83642,ID,11,2,1
33958,9160128,1,2,77566,TX,26,2,1
33959,9160226,1,2,23223,VA,11,1,1
33960,9161153,1,2,63119,MO,17,1,6
33961,9161572,1,2,92129,CA,15,1,1
33962,9161609,1,2,92111,CA,18,3,1
33963,9161990,4,1,34601,FL,16,4,7
33964,9162412,1,2,1104,MA,19,2,1
33965,9162414,1,2,1118,MA,27,2,1
33966,9162655,1,2,56401,MN,15,2,1
33967,9162717,1,2,53405,WI,10,1,1
33968,9162738,1,2,3431,NH,19,1,1
33969,9163261,1,2,72685,AR,17,3,1
33970,9163508,1,2,37752,TN,27,2,1
33971,9163587,1,2,77577,TX,23,2,1
33972,9163677,2,2,23222,VA,8,1,5
33973,9163802,1,2,53403,WI,15,1,1
33974,9163811,1,2,54904,WI,13,3,1
33975,9163917,1,2,91910,CA,8,1,1
33976,9164633,2,2,49202,MI,13,1,1
33977,9164688,1,2,55119,MN,17,1,1
33978,8268621,1,2,33873,FL,8,1,7
33979,8268649,1,2,19031,PA,26,5,1
33980,8268669,1,2,19446,PA,26,5,1
33981,8268673,1,2,84302,UT,16,7,1
33982,8268674,1,2,84302,UT,23,7,1
33983,8268814,1,2,1450,MA,27,2,1
33984,8269001,1,2,48430,MI,21,4,1
33985,8269006,1,2,48473,MI,21,4,1
33986,8269045,1,2,80525,CO,23,2,1
33987,8269317,1,2,1801,MA,19,2,1
33988,8269329,4,1,2139,MA,19,2,5
33989,8269644,1,2,48439,MI,26,4,1
33990,8269651,1,2,48473,MI,27,4,1
33991,8269686,1,2,80226,CO,18,3,1
33992,8269740,1,2,8809,NJ,17,1,5
33993,8270098,1,2,48433,MI,23,2,1
33994,9076332,1,2,89120,NV,19,4,1
33995,9077087,1,2,49228,MI,13,2,1
33996,9077222,1,2,7728,NJ,16,1,1
33997,9077239,1,2,18929,PA,26,4,1
33998,9077336,2,2,35210,AL,26,5,1
33999,9078098,1,2,34207,FL,19,2,1
34000,9080468,1,2,43607,OH,15,3,7
34001,9081149,1,2,33037,FL,18,2,3
34002,9082047,1,2,89134,NV,26,2,1
34003,8269220,1,2,33040,FL,11,1,7
34004,8269416,1,2,43566,OH,26,2,1
34005,8269422,1,2,43609,OH,23,2,1
34006,8269423,1,2,43612,OH,19,2,1
34007,8269425,1,2,43613,OH,23,4,1
34008,8269426,1,2,43607,OH,16,1,1
34009,8269664,1,2,49286,MI,15,3,1
34010,8269702,1,2,80631,CO,17,2,1
34011,8269743,1,2,8873,NJ,23,1,5
34012,9160935,1,2,78660,TX,23,3,1
34013,9161131,1,2,21702,MD,19,1,6
34014,9161492,1,2,86404,AZ,19,2,1
34015,9162214,1,2,50112,IA,17,2,1
34016,9162218,1,2,50112,IA,16,2,1
34017,9162367,3,2,32570,FL,21,2,1
34018,9162370,1,1,71457,LA,18,2,1
34019,9162399,1,2,21702,MD,15,1,6
34020,9162929,1,2,13148,NY,27,2,1
34021,9163470,1,2,29684,SC,21,2,7
34022,9163473,1,2,29624,SC,15,5,7
34023,9163474,1,2,29655,SC,8,2,7
34024,9163527,1,2,74525,OK,11,1,1
34025,8097580,1,2,16830,PA,10,4,7
34026,8097907,1,2,55352,MN,17,4,1
34027,8098432,1,2,95687,CA,23,5,1
34028,8268576,4,1,86001,AZ,23,2,1
34029,8268578,1,2,86004,AZ,13,3,1
34030,9164289,4,1,60505,IL,26,6,3
34031,9164915,1,2,13861,NY,26,3,1
34032,8098518,1,2,7003,NJ,18,1,1
34033,8099408,1,2,34997,FL,21,2,1
34034,8268559,1,1,60142,IL,19,2,1
34035,8268860,1,2,75234,TX,17,2,1
34036,8268874,1,2,43449,OH,27,2,1
34037,8269106,1,2,85630,AZ,19,2,1
34038,8269155,1,2,87321,NM,16,1,1
34039,8269405,1,2,43449,OH,23,4,1
34040,8269711,1,2,80922,CO,26,1,1
34041,8270325,1,2,33541,FL,16,2,7
34042,8270419,1,2,34639,FL,21,5,1
34043,8270618,4,1,75211,TX,21,2,1
34044,8270764,1,2,96002,CA,17,3,1
34045,8270813,4,2,33540,FL,10,1,1
34046,8270857,1,2,48653,MI,18,2,1
34047,8270876,1,2,44833,OH,18,3,1
34048,9159380,1,2,49749,MI,26,2,1
34049,9159406,1,2,55434,MN,21,2,1
34050,9159540,2,2,10705,NY,15,1,6
34051,9160064,2,2,38109,TN,15,1,1
34052,9160650,1,2,49706,MI,13,2,1
34053,9161087,1,2,95608,CA,27,2,1
34054,9161723,1,2,95350,CA,18,1,1
34055,9161749,1,2,95826,CA,21,2,1
34056,9161754,1,2,95831,CA,26,1,1
34057,9161756,4,1,95831,CA,15,1,5
34058,9161774,1,2,80120,CO,15,1,5
34059,9161913,1,2,33025,FL,13,2,6
34060,9161915,1,2,33063,FL,19,3,1
34061,9162380,1,2,21050,MD,26,2,6
34062,9163526,1,2,38119,TN,23,3,1
34063,9163732,1,2,24245,VA,4,2,1
34064,9164028,1,2,95670,CA,19,1,7
34065,8269845,2,2,16101,PA,27,2,1
34066,9158966,2,2,33711,FL,17,1,1
34067,9158974,1,2,33712,FL,17,1,1
34068,9159586,1,2,34698,FL,17,2,1
34069,9159723,1,2,34698,FL,13,2,7
34070,9160456,2,2,20001,DC,16,2,1
34071,9160532,1,2,78541,TX,15,2,1
34072,9161665,1,2,94087,CA,13,1,1
34073,9161953,2,2,33711,FL,23,1,1
34074,9161956,1,2,33711,FL,27,1,1
34075,9162384,1,2,21221,MD,18,2,1
34076,9162429,1,2,14011,NY,23,2,1
34077,9163411,2,2,19143,PA,26,2,3
34078,9164009,1,2,95037,CA,26,2,1
34079,9164017,1,2,94024,CA,15,2,1
34080,9164202,1,2,34698,FL,23,2,1
34081,8098519,1,2,7026,NJ,10,3,5
34082,8098721,1,2,4330,ME,13,4,1
34083,8099124,1,2,32506,FL,21,1,5
34084,9160061,1,2,37027,TN,21,1,6
34085,9161659,1,2,94061,CA,3,3,5
34086,9162179,1,2,47201,IN,16,2,1
34087,9162322,1,2,40505,KY,11,1,1
34088,9162502,1,2,2703,MA,19,2,1
34089,9163091,1,2,27284,NC,19,2,1
34090,9163475,1,2,29715,SC,13,4,1
34091,9163481,1,2,29715,SC,26,2,1
34092,8268685,4,1,94044,CA,23,2,1
34093,8269161,3,2,94404,CA,26,2,5
34094,8269163,1,2,94401,CA,23,4,1
34095,8269221,2,2,33404,FL,17,5,1
34096,8269807,1,1,96150,CA,17,4,4
34097,8269875,3,2,94402,CA,27,5,1
34098,8270197,1,2,34982,FL,10,1,6
34099,8270207,1,2,33458,FL,16,2,1
34100,8270214,1,2,28129,NC,21,5,1
34101,8270361,1,2,54082,WI,26,4,1
34102,9158781,4,2,94801,CA,23,2,1
34103,9159587,1,2,98115,WA,26,1,1
34104,9159842,1,2,44012,OH,27,5,1
34105,9160270,1,2,98105,WA,11,1,1
34106,9160872,1,2,18032,PA,16,1,1
34107,9161444,1,2,35674,AL,11,2,1
34108,9161445,1,2,35971,AL,17,2,1
34109,9161808,1,2,6082,CT,13,1,3
34110,9162204,1,2,50063,IA,15,1,1
34111,9163178,1,2,29672,SC,26,2,1
34112,9163498,1,2,37138,TN,16,2,1
34113,9163639,4,2,84015,UT,16,1,5
34114,9163984,1,2,94519,CA,26,5,1
34115,8269406,1,2,44054,OH,23,2,1
34116,8269474,1,2,48091,MI,21,3,1
34117,8269476,1,2,48093,MI,23,4,1
34118,8270029,1,2,48044,MI,13,3,7
34119,8270030,1,2,48047,MI,10,1,6
34120,9162868,1,2,11385,NY,13,2,5
34121,9163089,1,2,27265,NC,17,2,1
34122,9163105,1,2,27407,NC,13,1,1
34123,9163454,1,2,29588,SC,21,2,1
34124,9164057,1,2,68460,NE,21,2,1
34125,9164229,2,2,30311,GA,23,3,1
34126,8270055,1,2,48154,MI,19,5,1
34127,8270056,1,2,48154,MI,17,2,1
34128,8270059,1,2,48179,MI,21,4,1
34129,8270064,1,2,48185,MI,4,1,1
34130,8270066,1,2,48186,MI,27,6,1
34131,8270080,2,2,48235,MI,18,5,1
34132,8270251,1,2,1904,MA,26,1,3
34133,8270335,4,2,95678,CA,19,4,1
34134,8270511,1,2,1905,MA,4,1,1
34135,8270576,1,2,62033,IL,11,3,1
34136,8270595,2,2,48227,MI,16,3,1
34137,8270699,1,2,56073,MN,21,4,1
34138,9162111,1,2,90278,CA,13,1,3
34139,9162124,1,2,62521,IL,17,2,1
34140,9162131,1,2,62535,IL,23,2,1
34141,9162138,1,2,62526,IL,18,2,1
34142,9162139,1,2,62526,IL,13,1,1
34143,9162226,1,2,50265,IA,26,1,5
34144,9162228,1,2,50265,IA,17,2,1
34145,9162230,1,2,50265,IA,27,2,1
34146,9162250,1,2,50315,IA,16,4,1
34147,9163830,1,2,35749,AL,19,4,1
34148,9163890,4,1,91206,CA,27,3,1
34149,9164060,1,2,35773,AL,15,1,1
34150,9164308,1,2,62521,IL,27,2,1
34151,9164318,1,2,62521,IL,27,5,1
34152,9164386,1,2,50312,IA,27,2,1
34153,9164394,1,2,50320,IA,16,1,6
34154,8096471,1,2,53227,WI,11,1,6
34155,8096838,1,2,55616,MN,11,1,1
34156,9161118,1,2,60804,IL,10,1,3
34157,9162043,1,2,60016,IL,23,3,1
34158,9162045,1,2,60078,IL,17,2,1
34159,9162103,1,2,60804,IL,16,3,1
34160,9162191,1,2,47807,IN,17,3,1
34161,9162263,1,2,32735,FL,18,2,1
34162,9162360,1,2,70360,LA,27,6,1
34163,9163444,1,2,29526,SC,23,2,1
34164,9163456,1,2,29526,SC,17,2,1
34165,9163723,1,1,19966,DE,23,2,1
34166,9163808,1,2,53818,WI,17,2,1
34167,9164051,1,2,80222,CO,18,2,1
34168,9164081,1,2,6424,CT,21,4,1
34169,9164150,1,2,34711,FL,13,2,1
34170,9164357,1,2,47805,IN,15,3,1
34171,9164358,1,2,47803,IN,21,2,1
34172,9164607,1,2,32159,FL,10,2,1
34173,8269273,1,2,98682,WA,11,1,7
34174,9083197,1,2,14830,NY,17,2,1
34175,9084016,1,2,95501,CA,6,1,1
34176,9084633,1,2,60041,IL,21,2,1
34177,9084649,1,2,60084,IL,26,2,1
34178,9084983,1,2,52732,IA,21,2,1
34179,9085504,1,2,48609,MI,6,2,1
34180,9086095,1,2,11756,NY,27,1,4
34181,9086149,1,2,11756,NY,11,1,5
34182,9086341,1,2,14830,NY,11,1,1
34183,9086446,1,2,43015,OH,11,1,1
34184,9086944,2,2,28601,NC,19,2,3
34185,9087371,1,2,29150,SC,27,6,1
34186,9087923,1,2,48734,MI,13,2,1
34187,9089357,4,2,20601,MD,26,2,1
34188,9089819,1,2,11050,NY,18,1,3
34189,9089848,2,2,10467,NY,27,2,5
34190,9089862,1,2,11756,NY,26,4,1
34191,9089904,1,2,11756,NY,11,1,1
34192,8269696,1,2,80501,CO,19,1,1
34193,9159398,1,1,55075,MN,23,3,1
34194,9160835,1,2,15074,PA,11,1,1
34195,9161314,1,2,17551,PA,16,2,5
34196,9161690,1,2,94538,CA,6,1,1
34197,9161708,1,2,94602,CA,18,1,1
34198,9161710,1,2,94611,CA,21,2,1
34199,9162940,1,2,13459,NY,16,2,1
34200,9163122,1,2,43055,OH,16,2,1
34201,9163348,1,2,17603,PA,18,3,1
34202,8098024,1,2,75684,TX,26,2,1
34203,8098674,1,2,55350,MN,26,2,1
34204,8098863,4,1,30223,GA,21,2,1
34205,8099455,1,2,53559,WI,27,6,1
34206,8268697,2,2,95407,CA,21,3,1
34207,8268698,1,2,95448,CA,21,4,1
34208,8269285,1,2,76210,TX,21,4,5
34209,8270416,2,2,94587,CA,4,3,5
34210,8270431,1,2,15010,PA,26,2,1
34211,9166788,1,2,74601,OK,10,1,1
34212,9167029,1,2,78602,TX,27,2,1
34213,9167088,1,2,33570,FL,17,2,6
34214,9167397,1,2,95410,CA,21,4,1
34215,9167492,1,2,6512,CT,13,1,1
34216,8270176,1,2,2852,RI,19,1,7
34217,8270299,1,2,33592,FL,8,1,7
34218,8270506,1,2,33565,FL,10,1,7
34219,8270563,1,2,48038,MI,26,4,1
34220,8270589,1,2,48346,MI,21,2,1
34221,8270614,1,2,48067,MI,21,2,1
34222,8270659,1,2,33511,FL,10,2,1
34223,8270901,1,2,48035,MI,23,2,1
34224,8270938,1,2,48067,MI,27,2,5
34225,8270997,3,2,48382,MI,21,2,1
34226,8271235,1,2,17007,PA,13,2,3
34227,8271268,1,2,93561,CA,3,1,5
34228,8271318,1,2,46142,IN,15,1,5
34229,8270100,1,2,48433,MI,17,3,1
34230,8270112,1,2,80433,CO,26,2,1
34231,8270722,1,2,1852,MA,15,3,3
34232,8270919,1,2,48507,MI,13,2,5
34233,8271022,1,2,55104,MN,26,2,1
34234,8271079,1,2,45865,OH,23,3,1
34235,8271086,1,2,45885,OH,11,1,1
34236,8271110,1,2,82007,WY,21,4,1
34237,8271316,1,2,25951,WV,16,4,1
34238,8271358,1,2,80528,CO,26,4,1
34239,8271442,1,2,48433,MI,4,9,2
34240,8271540,1,2,98255,WA,3,1,7
34241,8271542,1,2,1752,MA,27,2,6
34242,8271631,1,2,55313,MN,18,4,1
34243,8271747,4,1,81004,CO,13,1,1
34244,8272155,1,2,68502,NE,18,2,5
34245,8272173,1,2,46544,IN,21,2,1
34246,8272182,1,2,55116,MN,19,2,1
34247,9167005,1,2,77354,TX,23,2,1
34248,9167007,1,2,77096,TX,26,1,1
34249,8270498,1,2,48880,MI,6,5,5
34250,8270625,1,2,48836,MI,16,3,1
34251,8270662,2,2,85383,AZ,19,5,1
34252,8270694,2,2,77021,TX,26,3,1
34253,8270721,1,2,85051,AZ,21,5,1
34254,8270724,1,2,85281,AZ,18,4,6
34255,8270760,1,2,95210,CA,17,1,1
34256,8270952,1,2,71023,LA,13,2,1
34257,8271118,4,1,77008,TX,13,1,3
34258,8271155,1,2,85248,AZ,27,2,1
34259,8271225,4,1,77080,TX,15,4,5
34260,8271241,1,2,15017,PA,10,1,5
